"","solID","mape","MAPE_train","decomp.rssd","nrmse","nrmse_train","facebook_S_thetas","newsletter_thetas","ooh_S_thetas","print_S_thetas","search_S_thetas","tv_S_thetas","facebook_S_alphas","newsletter_alphas","ooh_S_alphas","print_S_alphas","search_S_alphas","tv_S_alphas","facebook_S_gammas","newsletter_gammas","ooh_S_gammas","print_S_gammas","search_S_gammas","tv_S_gammas","cluster","n","top_sol"
"30","3_85_8",0,0.0486708728017803,0.500951018928075,0.0490526861002994,0.0490526861002994,0.66336591550479,0.330342333483866,0.808181443437389,0.53737823854447,0.765862029135122,0.224414151718971,0.542233135342417,0.494408161935054,0.195958941797214,0.6790887661817,0.695219941302917,0.525227748457189,0.398416712367812,0.0643687077387785,0.598217661149372,0.735128912030743,0.619812349105602,0.131283620266235,2,9,FALSE
"31","3_87_7",0,0.0495431976067375,0.4767957295053,0.0490664554598475,0.0490664554598475,0.952813611551366,0.327640535536204,0.768132324731747,0.319785360127186,0.728079236071127,0.216701688004067,0.652533779229444,0.536396298167317,0.19327615442388,0.567285339779672,0.65856663044583,0.563426413592771,0.364912609860446,0.0657560286243205,0.434291405326989,0.230695371582903,0.518430607547852,0.0705772264531972,2,9,FALSE
"32","3_104_4",0,0.049664207883088,0.466498971978442,0.0490407661228589,0.0490407661228589,0.952813611551366,0.710412202431933,0.811348704851104,0.4695260058486,0.728079236071127,0.216701688004067,0.652533779229444,0.536396298167317,0.198224112200756,0.566657704432363,0.797847185867935,0.563426413592771,0.364912609860446,0.0657560286243205,0.449348709135229,0.233878215950003,0.391388408735826,0.0705772264531972,2,9,FALSE
"33","3_107_1",0,0.050229546644463,0.422421108325844,0.0490179543957861,0.0490179543957861,1,0.959597916111559,0.929524455322559,0.389838305255812,0.270010241257766,0.124445833471718,0.996258328215588,0.608244497990686,0.0416222942460549,0.771177452512497,0.671763820010579,0.24081054380084,0.269413813194803,0.926815794335493,0.921471378631604,0.311885473233294,0.267395597882771,0.919797840066032,6,16,FALSE
"34","3_110_4",0,0.0517230168305552,0.487282686564667,0.0490098593919912,0.0490098593919912,1,0.959597916111559,0.929524455322559,0.389838305255812,0.0687489351298082,0.124445833471718,0.996258328215588,0.608244497990686,0.0416222942460549,0.771177452512497,0.498992052538233,0.0497817685905048,0.269413813194803,0.926815794335493,0.921471378631604,0.311885473233294,0.34768553989271,0.202429195726831,6,16,FALSE
"35","3_117_1",0,0.0502430454477589,0.418058594306318,0.049012315104055,0.049012315104055,1,0.959597916111559,0.964474857635981,0.389838305255812,0.270010241257766,0.124445833471718,0.996258328215588,0.608244497990686,0.0416222942460549,0.771177452512497,0.671763820010579,0.24081054380084,0.269413813194803,0.926815794335493,0.921471378631604,0.311885473233294,0.267395597882771,0.919797840066032,6,16,FALSE
"36","3_119_1",0,0.0490764251681244,0.454131746699668,0.0490588065091501,0.0490588065091501,0.792146427701327,0.340615369737916,0.849453135434328,0.209329424505505,0.345476165863808,0.134391437027092,0.635672821221037,0.874322296007969,0.0642117449896055,0.319299513787667,0.9706285339903,0.233074741827312,0.33038892926544,0.505885764392021,0.976141683124135,0.307883256080764,0.543654699243291,1,6,16,FALSE
"37","3_121_3",0,0.0502057554116277,0.463515160256668,0.0489936041575993,0.0489936041575993,0.922814698593244,0.712200976056778,0.931925785747377,0.0595059380303525,0.0176592414347006,0.194901263915496,0.608742720633594,0.535595457103427,0.0964465022080939,0.257242817729947,0.94252160506475,0.232370491729927,0.291082019200212,0.577860556883511,0.876760980146619,0.587607544154949,0.568788195049109,0.550660113136512,6,16,FALSE
"38","3_123_7",0,0.051035856435798,0.447795383531039,0.0489105635188926,0.0489105635188926,1,0.959597916111559,0.964474857635981,0.433775308132027,0.54462272629051,0.207206187564788,0.996258328215588,0.608244497990686,0.0416222942460549,0.771177452512497,0.744932089083242,0.21270894516828,0.269413813194803,0.926815794335493,0.921471378631604,0.222892512812909,0.335055669390124,0.100986013386743,6,16,FALSE
"39","3_125_7",0,0.0491282457530569,0.449400310428802,0.0490278050804079,0.0490278050804079,0.712386280443787,0.469318368849059,0.849453135434328,0.209329424505505,0.345476165863808,0.134391437027092,0.714447540556656,0.934627333306249,0.0559628103581024,0.319299513787667,0.9706285339903,0.233074741827312,0.283086138231045,0.693391449521545,0.955799733643942,0.307883256080764,0.543654699243291,1,6,16,FALSE
"40","3_130_4",0,0.0515383549079507,0.472787927548924,0.0489514006434801,0.0489514006434801,1,0.959597916111559,0.964474857635981,0.389838305255812,0.396814544811948,0.063376150329086,0.943299937846954,0.608244497990686,0.0416222942460549,0.771177452512497,0.671763820010579,0.0823110046416926,0.35567167023645,0.926815794335493,0.921471378631604,0.311885473233294,0.267395597882771,0.16204088162128,6,16,FALSE
"41","3_132_4",0,0.049111845973582,0.44764493937881,0.0490296400087811,0.0490296400087811,0.712386280443787,0.469318368849059,0.849453135434328,0.209329424505505,0.547356965796328,0.134391437027092,0.714447540556656,0.934627333306249,0.0559628103581024,0.319299513787667,0.9706285339903,0.239826783535192,0.283086138231045,0.693391449521545,0.955799733643942,0.307883256080764,0.543654699243291,1,6,16,FALSE
"42","3_133_7",0,0.0513796328770343,0.509133547062368,0.0490607934707611,0.0490607934707611,0.662944791890237,0.766186700168978,0.791008999399524,0.389838305255812,0.396814544811948,0.063376150329086,0.943299937846954,0.587631845245731,0.0845664616834573,0.771177452512497,0.671763820010579,0.0823110046416926,0.35567167023645,0.457365765438057,0.504995370293456,0.311885473233294,0.267395597882771,0.16204088162128,7,10,FALSE
"43","3_150_4",0,0.0515237490832564,0.472925690499549,0.0489495775277928,0.0489495775277928,0.507443011272051,0.959597916111559,0.964474857635981,0.389838305255812,0.396814544811948,0.063376150329086,0.420960908914028,0.608244497990686,0.0416222942460549,0.771177452512497,0.671763820010579,0.0823110046416926,0.408090974210914,0.926815794335493,0.921471378631604,0.311885473233294,0.267395597882771,0.16204088162128,7,10,FALSE
"44","3_163_5",0,0.0490515004434472,0.453445272651238,0.0490097720415228,0.0490097720415228,0.0175266410189774,0.89142667812189,0.65805448451248,0.808662412166692,0.625665767746386,0.659671854749496,0.203623658317108,0.737177977196564,0.0945764977698522,0.933962117219812,1,0.609405924377336,0.48345906204383,0.882727675722646,0.125810868417814,0.376942703891722,0.471270255278101,0.158666900557245,8,22,FALSE
"45","3_165_9",0,0.0499103218091172,0.445346234116833,0.0490123784667483,0.0490123784667483,0.681315957687474,0.603389396892646,0.824164273306796,0.414604752431529,0.384813629908787,0.11325124535513,0.722331350429224,0.249414608456143,0.0394220975922327,1,0.706386849500871,0.283689196817409,0.34838225987832,0.5014522473726,0.860082152299312,0.273684243618053,0.306813319351635,0.363768940578132,7,10,FALSE
"46","3_171_4",0,0.0492945690679917,0.401974315442566,0.0489647334093408,0.0489647334093408,0.96411324725801,0.871662075177449,0.949257280934316,0.229618693975721,0.0672189437051665,0.0359511678611123,0.941932768247168,0.371014105999759,0.000462074486920905,0.250684666736879,0.644840951065816,0.299764072468105,0,0.806876049700127,0.940116824168847,0.540458565574354,0.683055799037855,0.755741197444532,6,16,FALSE
"47","3_174_7",0,0.0491954279378425,0.409938130216241,0.0488980642654485,0.0488980642654485,0.96411324725801,0.871662075177449,0.950845207298162,0.208651903055278,0.00151163245738688,0.0359511678611123,0.941932768247168,0.371014105999759,0.00369471443365601,0.337274093011273,0.578406961566584,0.299764072468105,0,0.806876049700127,0.843511242692965,0.833388888714076,0.278949145457268,0.755741197444532,6,16,TRUE
"48","3_177_5",0,0.0508397644931916,0.445650324817148,0.0490442426508184,0.0490442426508184,0.692875868273897,0.897049077750313,0.963840049489598,0.0200633090283855,0.37891844930756,0.0328601869106468,0.948329007384734,0.973447228847237,0.0651948150414554,0.75227937148548,0.843379929759722,0.0973373323240966,0.0399377944972323,0.436154387020471,0.515696719144162,0,0.440940658182477,0.526233226366396,6,16,FALSE
"49","3_194_2",0,0.0490064233456351,0.521873818131694,0.0487835337704887,0.0487835337704887,0.637638900181904,0.941792336403999,0.900223232941451,0.253750466228567,0.528241113728249,0.155277929425192,0.614507190281737,0.885766465717929,0.0508308080476027,0.54035050360557,0.709836830700941,0.440411067664067,0.0785315671631023,0.516891015366168,0.769755396640802,0.855575030842942,0.609303216865777,0.440122872585825,3,7,FALSE
"50","3_194_7",0,0.0493241910989324,0.401002720599884,0.0489695514095585,0.0489695514095585,0.96411324725801,0.936421367261099,0.949257280934316,0.229618693975721,0.0672189437051665,0.0359511678611123,0.941932768247168,0.371014105999759,0.000462074486920905,0.250684666736879,0.644840951065816,0.299764072468105,0,0.739518106433193,0.940116824168847,0.540458565574354,0.683055799037855,0.755741197444532,6,16,FALSE
"51","3_197_5",0,0.0489906725314657,0.433714732552816,0.0488415460721775,0.0488415460721775,0.637638900181904,0.941792336403999,0.834245112691012,0.373609255323155,0.790494653242731,0.155277929425192,0.614507190281737,0.885766465717929,0.0508308080476027,0.589995860694,0.732322373883357,0.440974467690825,0.0785315671631023,0.516891015366168,0.769755396640802,0.631795600280163,0.589196420221123,0.538875450447154,3,7,FALSE
"52","3_200_8",0,0.0489733551303271,0.433198679248889,0.0487777056671581,0.0487777056671581,0.637638900181904,0.941792336403999,0.900223232941451,0.180007830007,0.193143764834898,0.155277929425192,0.614507190281737,0.885766465717929,0.0508308080476027,0.54035050360557,0.742504687170627,0.440411067664067,0.0785315671631023,0.516891015366168,0.769755396640802,0.90944348856541,0.467765725245016,0.440122872585825,3,7,TRUE
"53","3_202_2",0,0.0493684549041661,0.390621074334047,0.0488447517981867,0.0488447517981867,0.581938869304892,0.736671757406456,0.839326295509915,0.0200729934940114,0.771466657498763,0.482643696417592,0.105914112737898,0.856324381907654,0.0796445302895369,0.700733505075748,0.735615064455311,0.947956946065003,0.437326892086329,0.862856028227901,0.343504501646481,0.300421610231011,0.406976453805213,0.0376467390167094,8,22,FALSE
"54","3_204_7",0,0.0493044171586907,0.43585935225053,0.0489819807122779,0.0489819807122779,0.929019801423231,0.782413799490541,0.84186881884799,0.229618693975721,0.0672189437051665,0.0359511678611123,0.941932768247168,0.577089052531443,0.0472774735925502,0.206662592706323,0.644840951065816,0.299764072468105,0.0149338336920437,0.935379694979559,0.945021538863999,0.436640722315137,0.683055799037855,0.755741197444532,6,16,FALSE
"55","3_205_5",0,0.0493687559182422,0.391739315291566,0.0488431057899582,0.0488431057899582,0.581938869304892,0.671912465425195,0.839326295509915,0.0200729934940114,0.771466657498763,0.482643696417592,0.105914112737898,0.849968133142877,0.0796445302895369,0.700733505075748,0.735615064455311,0.947956946065003,0.437326892086329,0.772269668833452,0.343504501646481,0.300421610231011,0.406976453805213,0.0376467390167094,8,22,TRUE
