"","facebook_S_alphas","facebook_S_gammas","facebook_S_thetas","newsletter_alphas","newsletter_gammas","newsletter_thetas","ooh_S_alphas","ooh_S_gammas","ooh_S_thetas","print_S_alphas","print_S_gammas","print_S_thetas","search_S_alphas","search_S_gammas","search_S_thetas","tv_S_alphas","tv_S_gammas","tv_S_thetas","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","MAPE_train","KL_Divergence","kl_div_obs_as_base","kl_div_obs_as_target","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"30",1.45955276175,0.60057782034,0.2210047395,2.771196839,0.95330560169,0.108773626123,0.651162114825,0.46171481235,0.38882586775,2.6700351705,0.7316781833,0.31452685558,2.5032448755,0.68221378923,0.16703248248,1.9602612515,0.6040688686,0.4269138909,1,0.975549278541307,NA,NA,0.0350161618053166,NA,NA,0.0350161618053166,0.516432793851985,0.0378583054553152,0.00304886840740014,0.000306338273887263,0.00579139854091302,0,11190.5497293787,7.090451574e-05,65481090.2533626,1e-04,1,0.0878219604492188,153.098212242126,"1_187_3",1,187,3,1677,FALSE,TRUE,61,0.0667349251403619,1,FALSE
"31",2.635412391,0.323655886163,0.16538802774,2.96579525775,0.78798012179,0.19162930027,0.5804911034,0.87144268902,0.30466085185,1.661450728,0.83459418355,0.26073324613,1.57814856375,0.78619279793,0.12852813408,1.23819130775,0.77755610602,0.319091749625,1,0.976619826369131,NA,NA,0.0342410100690437,NA,NA,0.0342410100690437,0.560652535476913,0.0359498705232611,0.00145209898903635,0.000244945054442169,0.00265925292363054,0,10173.1101173303,5.536504683e-05,65481090.2533626,1e-04,1,0.0856080055236816,159.380239248276,"1_194_3",1,194,3,1740,FALSE,TRUE,1,0.0797965654967233,4,TRUE
"32",2.37112070075,0.342203186452,0.20447648379,2.597418619,0.83065805121,0.30385981129,0.817836568,0.4712189871,0.38543734447,1.35953423725,0.76124214332,0.20470893328,1.967474162,0.50761582366,0.13477534086,1.30341630525,0.61655771126,0.36842638955,1,0.9760498006884,NA,NA,0.0346559068226723,NA,NA,0.0346559068226723,0.581395111431827,0.0367620248568689,0.00290554798101087,0.000822528401275946,0.0049885675607458,0,10766.6801277433,6.443070794e-05,65481090.2533626,1e-04,1,0.0787930488586426,163.912432193756,"1_199_4",1,199,4,1786,FALSE,TRUE,46,0.0859625643331715,4,FALSE
"33",0.88653560975,0.45343542585,0.26294089014,2.740865108,0.90558509928,0.13013659738,0.81008497475,0.91184131596,0.16891176604,1.62636014525,0.71241342996,0.21845099512,2.18763036525,0.76317004468,0.09862013274,1.4592312075,0.44697374804,0.341307965735,1,0.977497520027812,NA,NA,0.0335921571422213,NA,NA,0.0335921571422213,0.591896807610045,0.0345925445910556,0.00282547097985053,0.000425810050648678,0.00522513190905238,0,7008.33801420771,7.029128785e-06,65481090.2533626,1e-04,1,0.0818319320678711,166.530955314636,"1_202_2",1,202,2,1811,FALSE,TRUE,37,0.089045568964239,1,FALSE
"34",2.968579321,0.54659390966,0.19975000293,2.63563856675,0.94606435628,0.18722499625,0.9880575305,0.72381880093,0.20329001398,2.61888724475,0.62354839265,0.27060741244,2.6127233625,0.86219920071,0.11481408924,0.8750584515,0.55422178922,0.3936959894,1,0.974905832290322,NA,NA,0.0354739132299396,NA,NA,0.0354739132299396,0.662441408445138,0.0401187950595128,0.00301491627713831,0.0001564814434456,0.00587335111083102,0,12973.0797623583,9.812929616e-05,65481090.2533626,1e-04,1,0.0731508731842041,168.816426277161,"1_204_8",1,204,8,1835,FALSE,TRUE,57,0.1100498602878,2,FALSE
"35",0.88653560975,0.45343542585,0.19526578482,2.89438823675,0.90067830277,0.13013659738,0.81008497475,0.91184131596,0.16891176604,1.62636014525,0.71241342996,0.21845099512,2.18763036525,0.76317004468,0.09862013274,1.4592312075,0.44697374804,0.341307965735,1,0.977557736637945,NA,NA,0.0335471807462232,NA,NA,0.0335471807462232,0.591778672241391,0.0345487784204735,0.00248093510845706,0.000865191528385267,0.00409667868852885,0,7008.33801420771,7.029128785e-06,65481090.2533626,1e-04,1,0.0907468795776367,169.437504291534,"1_205_5",1,205,5,1841,FALSE,TRUE,22,0.0890099227099815,1,FALSE
"36",2.32348750875,0.39422112581,0.15795206745,2.590160752,0.96217109602,0.16506164767,1.1217357985,0.71518729784,0.16718133319,2.7190740255,0.57457860283,0.26266203793,2.58178844225,0.327726302317,0.18747077559,1.90225303275,0.50625208086,0.330917020405,1,0.977168395686845,NA,NA,0.0338369271172143,NA,NA,0.0338369271172143,0.573740378294327,0.036042297334112,0.00198332022485224,0.000256314758621201,0.00371032569108328,0,10165.341729865,5.524639938e-05,65481090.2533626,1e-04,1,0.0733258724212646,172.037668228149,"1_208_5",1,208,5,1868,FALSE,TRUE,3,0.083670673280107,2,TRUE
"37",2.878809137,0.40603409313,0.22622163813,2.57241405475,0.79009731533,0.28696958245,0.56368486075,0.55665437623,0.38679089545,1.187710201,0.77472387319,0.21510108289,2.91327935375,0.3034526807,0.150769515,1.74327931625,0.78127044399,0.387476792,1,0.975116811759384,NA,NA,0.0353244748234165,NA,NA,0.0353244748234165,0.494423060616046,0.0382222256980133,0.00230789400090916,0.000772929386670285,0.00384285861514803,0,10173.1101173303,5.536504683e-05,65481090.2533626,1e-04,1,0.0768039226531982,177.548282384872,"1_214_3",1,214,3,1920,FALSE,TRUE,13,0.0602361681239365,4,FALSE
"38",1.90769859675,0.61727050376,0.22481080821,2.6932231505,0.93616796817,0.18333887101,0.853598243,0.89157006895,0.24988427938,2.6037767575,0.89771903765,0.18228107668,2.446255173,0.83487099316,0.11208412743,2.367687708,0.7481840258,0.33237849155,1,0.975223531688375,NA,NA,0.0352486429778184,NA,NA,0.0352486429778184,0.49489641562301,0.0392596031878514,0.00310679313808745,0.00137727028938883,0.00483631598678607,0,10890.4359621112,6.632084463e-05,65481090.2533626,1e-04,1,0.0877039432525635,178.008412361145,"1_214_8",1,214,8,1925,FALSE,TRUE,66,0.0603966034798199,2,FALSE
"39",1.24910151875,0.38059533664,0.22139714793,2.55174888325,0.85353948391,0.14299482883,1.0059569435,0.60571174522,0.33283682122,2.336722799,0.90103707412,0.128747835136,2.944319064,0.95674788571,0.09266430462,1.5018404415,0.66018209794,0.3599815024,1,0.977406877885338,NA,NA,0.0336597453592878,NA,NA,0.0336597453592878,0.576336256790258,0.0353498872206575,0.00297222899438262,NA,0.00297222899438262,0,7363.4212328785,1.245235447e-05,65481090.2533626,1e-04,1,0.072613000869751,178.943572282791,"1_215_9",1,215,9,1935,FALSE,TRUE,51,0.0844341527880506,1,FALSE
