"","solID","mape","MAPE_train","KL_Divergence","decomp.rssd","nrmse","nrmse_train","facebook_S_thetas","newsletter_thetas","ooh_S_thetas","print_S_thetas","search_S_thetas","tv_S_thetas","facebook_S_alphas","newsletter_alphas","ooh_S_alphas","print_S_alphas","search_S_alphas","tv_S_alphas","facebook_S_gammas","newsletter_gammas","ooh_S_gammas","print_S_gammas","search_S_gammas","tv_S_gammas","cluster","n","top_sol"
"39","3_188_5",0,0.0491521056469046,0.0431064281998242,0.538430961925272,0.0495559872251681,0.0495559872251681,0.0892473735127966,0.26143208507781,0.633165347536045,0.0958270256831714,0.655700256656613,0.0600334621371275,0.208940194989783,0.363050392036318,0.155988396658919,0.609450510226806,0.432039417893664,0.019986981495603,0.715183304952752,0.714630057327289,0.58129890121481,0.270794406219327,0.517934113144691,0.68704018270439,4,38,FALSE
"40","3_189_7",0,0.0488490076843142,0.0496051810012445,0.506718180841879,0.0497900440735691,0.0497900440735691,0.198706400656599,0.0851886617072537,0.713154298208518,0.545479890470968,0.979747047150432,0.461107518711235,0.226237018960801,0.0568634109314802,0.111156101954001,0.169194337591444,0.624272394305765,0.385638771424344,0.437159737113044,0.535517396463253,0.839493314122956,0.81788390618899,0.729506158324759,0.0611219739038431,1,23,FALSE
"41","3_189_9",0,0.0491331367291307,0.00425156901386651,0.575582079710471,0.0493861154661836,0.0493861154661836,0.500854306931126,0.308759468019388,0.0236597113151617,0.00479851791509455,0.40978298428568,0.0335472800167452,0.279651116718343,0.479568058184758,0.100795155509177,0.465835086080878,0.330489768754922,0.425593091142236,0.354429133422932,0.340952669796563,0.720735835396966,0.206908811352731,0.561129450268809,0.0220930687912314,3,31,FALSE
"42","3_190_3",0,0.0488788617748044,0.00386506227968994,0.614213693515589,0.0492216249525218,0.0492216249525218,0.347520536264235,0.748291135035891,0.113618598923282,0.0903484004543464,0.29897890879238,0.0543347398389587,0.0351511169269799,0.242333681947426,0.198297581999875,0.919961211348843,0.470791906674446,0.115175751940841,0.953345266486989,0.511458900086705,0.482814141327688,0.228883561403479,0.747428482909625,0.136583172990864,4,38,FALSE
"43","3_190_6",0,0.0487413731316385,0.00380059112159873,0.551318215453843,0.0498903063681776,0.0498903063681776,0.772310472646719,0.283389016332183,0.281491777780795,0.136578668303516,0.679974737814013,0.227862364952767,0.882836857503854,1,0.118830345333957,0.564215060726294,0.525353374118185,0.265706029220823,0.327654431202099,0.175992168305926,0.216598755756885,0.483180301589688,0.87961496878356,0.336375573973113,3,31,FALSE
"44","3_191_3",0,0.0486258764194676,0.0125027580883141,0.657054815878585,0.0494127310323032,0.0494127310323032,0.880717509745723,0.466125627356097,0.359767519511942,0.249544489959141,0.518197463328722,0.0871458716904219,0.291908740534027,0.431164441310006,0.51616460354848,0.764084882937675,0,0.0760736636468171,0.89829704977769,0.0863395354550705,0.0120084815042154,0.622739851493418,0.29087023453031,0.333500723884001,4,38,FALSE
"45","3_192_7",0,0.0488005573518003,0.00378917273082318,0.625361815134047,0.0495344412853624,0.0495344412853624,0.796031647978773,0.543581817263317,0.00479394806398139,0.0904868750091964,0.553693724376628,0.833831572622336,0.483734641052298,0.321488424354049,0.10159608123391,0.940244392137483,0.431338258452564,0.379128867207777,0.898343671681263,0.881974300602353,0.956295160020952,0.361803906763024,0.656310680385942,0.0147009031094998,4,38,FALSE
"46","3_193_9",0,0.0487253031893237,0.00590742647653938,0.552213052757497,0.0498916981702847,0.0498916981702847,0.772310472646719,0.283389016332183,0.281491777780795,0.136578668303516,0.145991862093551,0.227862364952767,0.882836857503854,1,0.118830345333957,0.564215060726294,0.525353374118185,0.265706029220823,0.327654431202099,0.175992168305926,0.216598755756885,0.483180301589688,0.87961496878356,0.336375573973113,3,31,FALSE
"47","3_194_6",0,0.0487054664820347,0.0215788750833004,0.665766707287687,0.0493722534286395,0.0493722534286395,0.880717509745723,0.466125627356097,0.2269542310292,0.416031326594491,0.518197463328722,0.0871458716904219,0.291908740534027,0.431164441310006,0.51616460354848,0.673278181444305,0,0.0760736636468171,0.89829704977769,0.0863395354550705,0.159190687774319,0.639989227648522,0.29087023453031,0.333500723884001,4,38,FALSE
"48","3_195_5",0,0.0486541321062187,0.0416877509453204,0.607247531655021,0.0493096480997994,0.0493096480997994,0.026346139364951,0.539520085534006,0.225125739255064,0.241062801406887,0.911356739483784,0.30006155913608,0.280443476700679,0.51049395145035,0.232781766819055,0.656623212519911,0.715113966584246,0.215787576235371,0.963530969041743,0.133928389999747,0.479013904308243,0.377690110639938,0.511723134375506,0.0935991957263632,1,23,FALSE
"49","3_197_9",0,0.049034845510938,0.00480035391587003,0.618456493460343,0.049706960942825,0.049706960942825,0.74942981790294,0.721524463289918,0.925220172970106,1,0.518197463328722,0.0871458716904219,0.291908740534027,0.105896085216868,0.659661938018383,0.701013691499784,0,0.0760736636468171,0.679000809070055,0,0.10228407004888,0.879856249529945,0.29087023453031,0.333500723884001,2,8,FALSE
"50","3_198_8",0,0.0482816387231085,0.00381539640266331,0.619235173083527,0.0492796537812569,0.0492796537812569,0.989370149772679,0.327465685745531,0.0345390855859284,0.248254423357236,0.911356739483784,0.30006155913608,0.280443476700679,0.613904463039454,0.16380295738577,0.800997847324893,0.843853081474402,0.215787576235371,0.0596478080011303,0.277956078590588,0.736160490948011,0.564222367139708,0.476434120393526,0.0935991957263632,3,31,TRUE
"51","3_198_9",0,0.0490983128589378,0.0104058784679603,0.566409298899494,0.0495879318604322,0.0495879318604322,0.198483781162505,0.808512147037134,0.383260447799948,0.309675337428418,0.432900583764458,0.339289275308476,0.0246007638184941,0.0434332540327308,0.237848637200419,0.731014790255302,0.941507704219526,0.229278119875794,0.969294982357502,0.287880757776201,0.519765937428454,0.439353053228975,0.440160471032459,0.243445281672491,4,38,FALSE
