,solID,nrmse,decomp.rssd,MAPE_train,KL_Divergence,,CD,CE,CF,DE,DF,EF 
4849,3_93_7,0.05156236,0.674998369,0.055979302,0.00155831,,,,,,,
4850,3_93_8,0.051943086,0.370287338,0.054129601,0.006016735,,,,,,,
4851,3_93_9,0.050500397,0.699150838,0.05416448,0.055045182,,,,,,,
4852,3_94_1,0.051441559,0.563120998,0.05456148,0.006316169,,,,,,,
4853,3_94_2,0.049848891,0.780575427,0.049876516,0.014048732,,,,,,,
4854,3_94_3,0.050638128,0.903447501,0.052349496,0.008055251,,,,,,,
4855,3_94_4,0.051745377,0.448093097,0.054332816,0.059667495,,,,,,,
4856,3_94_5,0.049998346,0.671982851,0.051230047,0.023189127,,,,,,,
4857,3_94_6,0.050381244,0.714024905,0.052258005,0.019975628,,,,,,,
4858,3_94_7,0.051243926,0.444926103,0.054920968,0.007652682,,,,,,,
4859,3_94_8,0.051735517,0.515390257,0.052599538,0.009650926,,,,,,,
4860,3_94_9,0.050574131,0.631611701,0.052634085,0.007483804,,,,,,,
4861,3_95_1,0.051045178,0.38793398,0.053246655,0.039173816,,,,,,,
4862,3_95_2,0.051557036,0.555795182,0.053862918,0.004000343,,,,,,,
4863,3_95_3,0.049912028,0.622310428,0.050799069,0.015536726,,,,,,,
4864,3_95_4,0.050979617,0.648041298,0.054571804,0.019616106,,,,,,,
4865,3_95_5,0.05125411,0.613536933,0.054102809,0.007344122,,,,,,,
4866,3_95_6,0.050511204,0.535962098,0.0530531,0.032479025,,,,,,,
4867,3_95_7,0.050839143,0.527111987,0.052115249,0.023106329,,,,,,,
4868,3_95_8,0.05012909,0.630700346,0.049994917,0.006753028,,,,,,,
4869,3_95_9,0.052094863,0.481708276,0.055252351,0.005534971,,,,,,,
4870,3_96_1,0.049616612,0.835279618,0.050774549,0.005564102,,,,,,,
4871,3_96_2,0.050282375,0.74360567,0.051355932,0.006139868,,,,,,,
4872,3_96_3,0.052440967,0.477583914,0.05689664,0.005958643,,,,,,,
4873,3_96_4,0.050347828,0.674252198,0.05481854,0.007622328,,,,,,,
4874,3_96_5,0.051499048,0.431655731,0.05330695,0.005957504,,,,,,,
4875,3_96_6,0.051153952,0.817235319,0.051748066,0.006776006,,,,,,,
4876,3_96_7,0.050347072,0.598157459,0.051508234,0.026452887,,,,,,,
4877,3_96_8,0.049793707,0.667090466,0.051228444,0.014870605,,,,,,,
4878,3_96_9,0.050957354,0.575300155,0.051938469,0.005168758,,,,,,,
4879,3_97_1,0.049912032,0.640877598,0.052403583,0.006769479,,,,,,,
4880,3_97_2,0.051876331,0.447141371,0.054583441,0.006211007,,,,,,,
4881,3_97_3,0.05179112,0.474772227,0.058324637,0.01856719,,,,,,,
4882,3_97_4,0.052505579,0.47634934,0.057986922,0.042469723,,,,,,,
4883,3_97_5,0.050542094,0.622616775,0.052556097,0.015861948,,,,,,,
4884,3_97_6,0.050610677,0.545403634,0.052468488,0.005845966,,,,,,,
4885,3_97_7,0.05088945,0.568026129,0.050870603,0.005003399,,,,,,,
4886,3_97_8,0.050001391,0.673287799,0.051294157,0.019519702,,,,,,,
4887,3_97_9,0.050505891,0.828022401,0.052197397,0.012723806,,,,,,,
4888,3_98_1,0.052439755,0.413920615,0.057148083,0.009618926,,,,,,,
4889,3_98_2,0.05051096,0.585170598,0.05012986,0.006564301,,,,,,,
4890,3_98_3,0.050624301,0.67222372,0.053004338,0.006740489,,,,,,,
4891,3_98_4,0.049449833,0.96848052,0.051058819,0.018685945,,,,,,,
4892,3_98_5,0.051744672,0.47498449,0.053250616,0.003291473,,,,,,,
4893,3_98_6,0.05187005,0.530181966,0.055880636,0.027886871,,,,,,,
4894,3_98_7,0.051758333,0.489204043,0.055420249,0.034785116,,,,,,,
4895,3_98_8,0.052068767,0.476297266,0.055417556,0.004019925,,,,,,,
4896,3_98_9,0.051569883,0.580224733,0.055611626,0.041064506,,,,,,,
4897,3_99_1,0.050979617,0.556953466,0.052388911,0.049778632,,,,,,,
4898,3_99_2,0.050181049,0.63424901,0.050127801,0.006507555,,,,,,,
4899,3_99_3,0.050543197,0.786011893,0.054089155,0.048820964,,,,,,,
4900,3_99_4,0.050020945,0.665078636,0.050856153,0.031419893,,,,,,,
4901,3_99_5,0.050574235,0.785645513,0.051449072,0.006570087,,,,,,,
4902,3_99_6,0.051910059,0.361984866,0.054313952,0.004584794,,,,,,,
4903,3_99_7,0.049936233,0.659758446,0.052259537,0.046890044,,,,,,,
4904,3_99_8,0.051376107,0.461707119,0.053061109,0.002319352,,,,,,,
4905,3_99_9,0.051537466,0.538181255,0.055972283,0.00643951,,,,,,,
4906,3_100_1,0.050414004,0.601846969,0.051105144,0.005831323,,,,,,,
4907,3_100_2,0.050170359,0.648631401,0.052189577,0.04072573,,,,,,,
4908,3_100_3,0.050334605,0.613676924,0.049911572,0.003659283,,,,,,,
4909,3_100_4,0.050747987,0.645702414,0.053700734,0.01574673,,,,,,,
4910,3_100_5,0.051871219,0.439408418,0.054605307,0.006744719,,,,,,,
4911,3_100_6,0.051779391,0.480341288,0.058542956,0.008592574,,,,,,,
4912,3_100_7,0.051850618,0.46963113,0.054432534,0.003311123,,,,,,,
4913,3_100_8,0.050360928,0.629681824,0.052371088,0.006042514,,,,,,,
4914,3_100_9,0.050781995,0.495452425,0.052872243,0.008962996,,,,,,,
4915,3_101_1,0.050846353,0.565532035,0.050838014,0.011574381,,,,,,,
4916,3_101_2,0.050132122,0.602197704,0.051238426,0.00463475,,,,,,,
4917,3_101_3,0.051033942,0.647671815,0.052141211,0.016240099,,,,,,,
4918,3_101_4,0.051014026,0.572130729,0.055033228,0.012166402,,,,,,,
4919,3_101_5,0.05026562,0.7484145,0.053542115,0.026642583,,,,,,,
4920,3_101_6,0.050650285,0.678329673,0.052904494,0.013018796,,,,,,,
4921,3_101_7,0.050466205,0.525715524,0.052358247,0.005299402,,,,,,,
4922,3_101_8,0.051306722,0.450569649,0.051919724,0.025629177,,,,,,,
4923,3_101_9,0.051982124,0.55275686,0.057303007,0.029761517,,,,,,,
4924,3_102_1,0.052793144,0.455375234,0.057332606,0.006822039,,,,,,,
4925,3_102_2,0.049979756,0.637096193,0.052001204,0.005539718,,,,,,,
4926,3_102_3,0.051515961,0.459919668,0.055785813,0.020099409,,,,,,,
4927,3_102_4,0.050841786,0.527295082,0.052114219,0.023093652,,,,,,,
4928,3_102_5,0.049771891,0.629406263,0.049912168,0.01146686,,,,,,,
4929,3_102_6,0.050031953,0.95382715,0.054145762,0.043260954,,,,,,,
4930,3_102_7,0.050245871,0.610367662,0.051596149,0.004453601,,,,,,,
4931,3_102_8,0.051078228,0.514339688,0.053317445,0.03350503,,,,,,,
4932,3_102_9,0.051897499,0.455028641,0.056509069,0.016477378,,,,,,,
4933,3_103_1,0.052867461,0.489251622,0.056388524,0.008196505,,,,,,,
4934,3_103_2,0.050519924,0.528579688,0.051742615,0.003635129,,,,,,,
4935,3_103_3,0.051416942,0.620926591,0.05436622,0.031576589,,,,,,,
4936,3_103_4,0.049956699,0.666435775,0.050926177,0.013413604,,,,,,,
4937,3_103_5,0.05028281,0.603491649,0.051838956,0.042471924,,,,,,,
4938,3_103_6,0.050652267,0.571249187,0.05082789,0.038297066,,,,,,,
4939,3_103_7,0.050750705,0.563975406,0.052304405,0.006597003,,,,,,,
4940,3_103_8,0.051762287,0.440315614,0.053703046,0.005397745,,,,,,,
4941,3_103_9,0.051054657,0.418383854,0.050707054,0.012493476,,,,,,,
4942,3_104_1,0.051316774,0.489900324,0.052617969,0.003983692,,,,,,,
4943,3_104_2,0.051100321,0.581471348,0.053574603,0.009276695,,,,,,,
4944,3_104_3,0.049618953,0.745962207,0.052458598,0.022543365,,,,,,,
4945,3_104_4,0.051242796,0.549228771,0.052312682,0.030159854,,,,,,,
4946,3_104_5,0.050516408,0.586292807,0.052459572,0.012083195,,,,,,,
4947,3_104_6,0.050892936,0.674878893,0.051815325,0.009293697,,,,,,,
4948,3_104_7,0.051325992,0.485719257,0.055221437,0.028418685,,,,,,,
4949,3_104_8,0.051687434,0.550579196,0.053400719,0.008123185,,,,,,,
4950,3_104_9,0.049753982,0.688766474,0.051576468,0.005750254,,,,,,,
4951,3_105_1,0.050650554,0.830410551,0.053166475,0.03368805,,,,,,,
4952,3_105_2,0.051319094,0.452855456,0.051924634,0.035384107,,,,,,,
4953,3_105_3,0.050911799,0.557990654,0.053386106,0.037520566,,,,,,,
4954,3_105_4,0.051996896,0.475597025,0.056453408,0.019886921,,,,,,,
4955,3_105_5,0.04994106,0.666567097,0.05191572,0.005924779,,,,,,,
4956,3_105_6,0.051610301,0.514977699,0.055629963,0.006850006,,,,,,,
4957,3_105_7,0.051150817,0.534314686,0.054159374,0.033369816,,,,,,,
4958,3_105_8,0.050385581,0.638444652,0.051658736,0.007161255,,,,,,,
4959,3_105_9,0.050103872,0.94096826,0.054136487,0.04248695,,,,,,,
4960,3_106_1,0.051460279,0.575060888,0.05424335,0.005448067,,,,,,,
4961,3_106_2,0.050053697,0.745848616,0.0497323,0.028458728,,,,,,,
4962,3_106_3,0.051831963,0.311696616,0.055706477,0.024612074,,,,,,,
4963,3_106_4,0.050326564,0.657270573,0.055147864,0.043690778,,,,,,,
4964,3_106_5,0.050858731,0.498799769,0.051291301,0.005566736,,,,,,,
4965,3_106_6,0.051851958,0.483199904,0.054082394,0.005030712,,,,,,,
4966,3_106_7,0.051193451,0.731676426,0.05485167,0.070852314,,,,,,,
4967,3_106_8,0.051228532,0.433516956,0.053616086,0.004341815,,,,,,,
4968,3_106_9,0.050329646,0.613966676,0.0499361,0.016969763,,,,,,,
4969,3_107_1,0.05001123,0.644863608,0.052499703,0.009321104,,,,,,,
4970,3_107_2,0.05075414,0.674920299,0.05210418,0.014270312,,,,,,,
4971,3_107_3,0.052551734,0.691160689,0.057732555,0.002903564,,,,,,,
4972,3_107_4,0.053129213,0.487181368,0.058989255,0.010023757,,,,,,,
4973,3_107_5,0.050866373,0.630722502,0.052986623,0.008113465,,,,,,,
4974,3_107_6,0.04954547,0.705988623,0.051157335,0.037080276,,,,,,,
4975,3_107_7,0.050909845,0.574096524,0.050704846,0.0071038,,,,,,,
4976,3_107_8,0.050554441,0.633065128,0.053270463,0.004838327,,,,,,,
4977,3_107_9,0.051662094,0.681554226,0.054015958,0.022403592,,,,,,,
4978,3_108_1,0.050977786,0.390587484,0.054481171,0.00593254,,,,,,,
4979,3_108_2,0.051685864,0.66808954,0.053388359,0.005647291,,,,,,,
4980,3_108_3,0.04947357,0.673850378,0.051200385,0.005876623,,,,,,,
4981,3_108_4,0.050216388,0.645834937,0.051202142,0.005460327,,,,,,,
4982,3_108_5,0.049989034,0.552390827,0.053893868,0.004778887,,,,,,,
4983,3_108_6,0.050883377,0.529566446,0.053287363,0.005263468,,,,,,,
4984,3_108_7,0.05144703,0.582582886,0.054112806,0.006745008,,,,,,,
4985,3_108_8,0.049979414,0.636131101,0.051999115,0.00552189,,,,,,,
4986,3_108_9,0.051632812,0.562237264,0.055208787,0.032990093,,,,,,,
4987,3_109_1,0.051159527,0.394840672,0.051812808,0.041243663,,,,,,,
4988,3_109_2,0.050311148,0.621004755,0.050874191,0.006527078,,,,,,,
4989,3_109_3,0.050108676,0.782567024,0.050752934,0.005444328,,,,,,,
4990,3_109_4,0.050146437,0.825506169,0.053368707,0.013042817,,,,,,,
4991,3_109_5,0.05011271,0.739034824,0.049647713,0.016578213,,,,,,,
4992,3_109_6,0.052411768,0.240613388,0.057078941,0.007527955,,,,,,,
4993,3_109_7,0.049990181,0.666089956,0.053217344,0.03735168,,,,,,,
4994,3_109_8,0.051169393,0.462026785,0.05219192,0.003472556,,,,,,,
4995,3_109_9,0.051594962,0.589683503,0.054022862,0.00555171,,,,,,,
4996,3_110_1,0.050922066,0.725002848,0.051991393,0.005421041,,,,,,,
4997,3_110_2,0.051185009,0.53953215,0.053081479,0.027452266,,,,,,,
4998,3_110_3,0.050440779,0.53585113,0.051403414,0.026400038,,,,,,,
4999,3_110_4,0.050591909,0.643162045,0.051123697,0.029790247,,,,,,,
5000,3_110_5,0.051760764,0.509659893,0.055548049,0.011130291,,,,,,,
5001,3_110_6,0.050991821,0.531925553,0.051231302,0.015784305,,,,,,,
5002,3_110_7,0.051922674,0.508235655,0.054107845,0.008298312,,,,,,,
5003,3_110_8,0.051909776,0.536768848,0.054712694,0.00638659,,,,,,,
5004,3_110_9,0.049604727,0.763739584,0.051570285,0.037159351,,,,,,,
5005,3_111_1,0.051375881,0.500811168,0.05323413,0.017335953,,,,,,,
5006,3_111_2,0.050295943,0.592462933,0.050838478,0.024915163,,,,,,,
5007,3_111_3,0.051156845,0.740893415,0.052094311,0.021882239,,,,,,,
5008,3_111_4,0.050197758,0.778905402,0.053591599,0.017367761,,,,,,,
5009,3_111_5,0.051903195,0.569215791,0.055244607,0.007266661,,,,,,,
5010,3_111_6,0.049941194,0.680826081,0.052097305,0.005501334,,,,,,,
5011,3_111_7,0.049580972,0.676301877,0.051033722,0.05941615,,,,,,,
5012,3_111_8,0.051067652,0.568930461,0.051932347,0.03369541,,,,,,,
5013,3_111_9,0.050203136,0.581222879,0.051922738,0.022256127,,,,,,,
5014,3_112_1,0.051283641,0.583307941,0.054238273,0.006886148,,,,,,,
5015,3_112_2,0.050259621,0.6171912,0.052260945,0.012062176,,,,,,,
5016,3_112_3,0.051837826,0.506983344,0.055694511,0.030776842,,,,,,,
5017,3_112_4,0.050960216,0.529335223,0.051879644,0.047078083,,,,,,,
5018,3_112_5,0.050326456,0.618428689,0.050654653,0.007901746,,,,,,,
5019,3_112_6,0.050118346,0.785182175,0.050745525,0.005599941,,,,,,,
5020,3_112_7,0.051527846,0.389166814,0.054232656,0.029993258,,,,,,,
5021,3_112_8,0.05166898,0.641495294,0.052985453,0.004816571,,,,,,,
5022,3_112_9,0.051850316,0.437193052,0.056485322,0.004281352,,,,,,,
5023,3_113_1,0.049742729,0.672890399,0.051963381,0.0041976,,,,,,,
5024,3_113_2,0.049626177,0.608454626,0.050618331,0.039626206,,,,,,,
5025,3_113_3,0.051665589,0.58028729,0.054029504,0.005338368,,,,,,,
5026,3_113_4,0.050308473,0.613388771,0.053544575,0.039739849,,,,,,,
5027,3_113_5,0.05225871,0.552614437,0.054958449,0.005398177,,,,,,,
5028,3_113_6,0.050314924,0.62362364,0.050068576,0.024993453,,,,,,,
5029,3_113_7,0.051117487,0.459227065,0.052978422,0.066684664,,,,,,,
5030,3_113_8,0.051295022,0.610172013,0.054821141,0.026064094,,,,,,,
5031,3_113_9,0.050739553,0.667851209,0.051598788,0.015559312,,,,,,,
5032,3_114_1,0.051927399,0.485281834,0.054806264,0.011706568,,,,,,,
5033,3_114_2,0.051077205,0.508764884,0.053461694,0.005426757,,,,,,,
5034,3_114_3,0.049579261,0.780383332,0.050811251,0.006446249,,,,,,,
5035,3_114_4,0.050037643,0.661250084,0.052523497,0.024579575,,,,,,,
5036,3_114_5,0.0504598,0.579787443,0.051313891,0.04648166,,,,,,,
5037,3_114_6,0.05003874,0.719537177,0.051463058,0.038944858,,,,,,,
5038,3_114_7,0.051839118,0.539228853,0.054749956,0.01305218,,,,,,,
5039,3_114_8,0.051010235,0.757748478,0.05561679,0.004498812,,,,,,,
5040,3_114_9,0.050002405,0.676327239,0.050500615,0.012968973,,,,,,,
5041,3_115_1,0.050240944,0.574573255,0.052436905,0.061391851,,,,,,,
5042,3_115_2,0.050726233,0.616864119,0.052840001,0.049120529,,,,,,,
5043,3_115_3,0.050158281,0.576465879,0.051919455,0.033939572,,,,,,,
5044,3_115_4,0.051091,0.593609206,0.053393246,0.00547096,,,,,,,
5045,3_115_5,0.04996553,0.626600019,0.051571801,0.005996527,,,,,,,
5046,3_115_6,0.050358898,0.655990864,0.054376767,0.051150607,,,,,,,
5047,3_115_7,0.05084251,0.527348261,0.052115668,0.028061539,,,,,,,
5048,3_115_8,0.049758121,0.766982061,0.050331571,0.011105803,,,,,,,
5049,3_115_9,0.051366489,0.640506033,0.054529674,0.007052555,,,,,,,
5050,3_116_1,0.051020257,0.612787001,0.053539411,0.008406119,,,,,,,
5051,3_116_2,0.050054049,0.602855038,0.049670891,0.026638596,,,,,,,
5052,3_116_3,0.051495691,0.672571023,0.056915547,0.025210608,,,,,,,
5053,3_116_4,0.049529087,0.716535232,0.052290893,0.055370205,,,,,,,
5054,3_116_5,0.050095144,0.685220594,0.052299076,0.003993501,,,,,,,
5055,3_116_6,0.05089055,0.593193326,0.05189174,0.005405978,,,,,,,
5056,3_116_7,0.051426186,0.731251011,0.056834752,0.067688563,,,,,,,
5057,3_116_8,0.0504713,0.648678137,0.051090428,0.008574175,,,,,,,
5058,3_116_9,0.051098172,0.743475292,0.054312565,0.048160188,,,,,,,
5059,3_117_1,0.050501462,0.59930493,0.051937644,0.01514407,,,,,,,
5060,3_117_2,0.051217236,0.615154781,0.054799999,0.03061824,,,,,,,
5061,3_117_3,0.050714103,0.481273587,0.051742062,0.028203193,,,,,,,
5062,3_117_4,0.051748502,0.482315334,0.054751202,0.006171225,,,,,,,
5063,3_117_5,0.052217656,0.485272669,0.055497002,0.004604147,,,,,,,
5064,3_117_6,0.049459644,0.762143919,0.051509368,0.019386773,,,,,,,
5065,3_117_7,0.05105976,0.568874242,0.050983645,0.003781826,,,,,,,
5066,3_117_8,0.050527861,0.614340096,0.051241568,0.026255269,,,,,,,
5067,3_117_9,0.051102401,0.641034916,0.053838329,0.022444877,,,,,,,
5068,3_118_1,0.051478396,0.545474085,0.053986184,0.004098159,,,,,,,
5069,3_118_2,0.051671595,0.544534375,0.053452646,0.006295212,,,,,,,
5070,3_118_3,0.04942705,0.894378762,0.052330921,0.003025979,,,,,,,
5071,3_118_4,0.050596269,0.650048105,0.052640203,0.006921395,,,,,,,
5072,3_118_5,0.05081016,0.459984642,0.050621002,0.031856962,,,,,,,
5073,3_118_6,0.050306968,0.577313783,0.052783834,0.031364206,,,,,,,
5074,3_118_7,0.050801129,0.597749375,0.052889648,0.008595667,,,,,,,
5075,3_118_8,0.050279341,0.588252089,0.052503554,0.010450408,,,,,,,
5076,3_118_9,0.049889267,0.609006263,0.050944257,0.006912408,,,,,,,
5077,3_119_1,0.051186496,0.598023444,0.053394433,0.028911365,,,,,,,
5078,3_119_2,0.050084949,0.64345901,0.050463358,0.008848368,,,,,,,
5079,3_119_3,0.051887858,0.450296861,0.054215849,0.013130059,,,,,,,
5080,3_119_4,0.051023699,0.633518947,0.053590291,0.028568232,,,,,,,
5081,3_119_5,0.050329657,0.785224303,0.050221284,0.004612203,,,,,,,
5082,3_119_6,0.052905721,0.425441023,0.057546092,0.011117514,,,,,,,
5083,3_119_7,0.050186391,0.585541005,0.0525636,0.009665242,,,,,,,
5084,3_119_8,0.049478529,0.636678015,0.05023762,0.036502967,,,,,,,
5085,3_119_9,0.050892918,0.51591692,0.052092669,0.010043716,,,,,,,
5086,3_120_1,0.050302778,0.607583686,0.050927021,0.01074842,,,,,,,
5087,3_120_2,0.051194891,0.572762558,0.052236436,0.005274272,,,,,,,
5088,3_120_3,0.050311141,0.606969089,0.049982306,0.032957556,,,,,,,
5089,3_120_4,0.051208004,0.451584396,0.052286108,0.046407732,,,,,,,
5090,3_120_5,0.051449201,0.703828263,0.054110834,0.034564132,,,,,,,
5091,3_120_6,0.050937403,0.598792956,0.052688188,0.012991705,,,,,,,
5092,3_120_7,0.051631273,0.49063642,0.05208976,0.003566605,,,,,,,
5093,3_120_8,0.051154161,0.505154053,0.054352676,0.009708391,,,,,,,
5094,3_120_9,0.049898129,0.632832971,0.051715252,0.006512065,,,,,,,
5095,3_121_1,0.052162533,0.446135308,0.055444135,0.053601633,,,,,,,
5096,3_121_2,0.050172057,0.577196453,0.05199399,0.025967302,,,,,,,
5097,3_121_3,0.05113495,0.500232223,0.052899632,0.033588071,,,,,,,
5098,3_121_4,0.051889772,0.54877594,0.055367627,0.017932389,,,,,,,
5099,3_121_5,0.050476916,0.646140262,0.052633534,0.006751407,,,,,,,
5100,3_121_6,0.048704273,0.949467771,0.049965084,0.00589782,,,,,,,
5101,3_121_7,0.051037872,0.657630102,0.05337264,0.030198917,,,,,,,
5102,3_121_8,0.050812972,0.460016352,0.050599526,0.029045129,,,,,,,
5103,3_121_9,0.050157298,0.57696902,0.051919359,0.034734316,,,,,,,
5104,3_122_1,0.050017701,0.736161827,0.052633666,0.04457947,,,,,,,
5105,3_122_2,0.050126832,0.649914537,0.052569932,0.030262412,,,,,,,
5106,3_122_3,0.051711939,0.485571302,0.059703015,0.011012637,,,,,,,
5107,3_122_4,0.051086003,0.529684037,0.053756066,0.039134921,,,,,,,
5108,3_122_5,0.049901623,0.687640659,0.051381306,0.005713936,,,,,,,
5109,3_122_6,0.051125042,0.679912582,0.053352725,0.015062493,,,,,,,
5110,3_122_7,0.05132289,0.549913629,0.05339574,0.023062331,,,,,,,
5111,3_122_8,0.052256005,0.605414849,0.054812631,0.006339886,,,,,,,
5112,3_122_9,0.052064494,0.560570398,0.056570402,0.011498735,,,,,,,
5113,3_123_1,0.050194944,0.584776426,0.052561291,0.010346658,,,,,,,
5114,3_123_2,0.050030747,0.590896064,0.050024714,0.02195887,,,,,,,
5115,3_123_3,0.050801542,0.396978226,0.051590079,0.004898638,,,,,,,
5116,3_123_4,0.050337888,0.617796677,0.050714356,0.005011016,,,,,,,
5117,3_123_5,0.052690837,0.526040532,0.056564738,0.012513383,,,,,,,
5118,3_123_6,0.050575097,0.651917907,0.050999887,0.030707456,,,,,,,
5119,3_123_7,0.050418333,0.597016599,0.051682321,0.02538003,,,,,,,
5120,3_123_8,0.050158175,0.584180041,0.051094223,0.015561064,,,,,,,
5121,3_123_9,0.050660649,0.478410351,0.051762737,0.013839986,,,,,,,
5122,3_124_1,0.051428313,0.677613836,0.055028483,0.042690482,,,,,,,
5123,3_124_2,0.050322108,0.44985383,0.051908185,0.006284996,,,,,,,
5124,3_124_3,0.049738886,0.774661059,0.051367667,0.018885227,,,,,,,
5125,3_124_4,0.050490453,0.644549303,0.051729928,0.009869152,,,,,,,
5126,3_124_5,0.050655741,0.558973097,0.051654484,0.006354508,,,,,,,
5127,3_124_6,0.050806284,0.633112589,0.053004685,0.00638788,,,,,,,
5128,3_124_7,0.051467397,0.545190345,0.054026432,0.004729527,,,,,,,
5129,3_124_8,0.050501624,0.64537701,0.052814486,0.004071175,,,,,,,
5130,3_124_9,0.05134821,0.405679892,0.052135561,0.006743901,,,,,,,
5131,3_125_1,0.050108661,0.659105935,0.051939409,0.030486194,,,,,,,
5132,3_125_2,0.051310489,0.448549671,0.051931452,0.046884018,,,,,,,
5133,3_125_3,0.050240275,0.57855284,0.052035274,0.021338788,,,,,,,
5134,3_125_4,0.049909351,0.720731525,0.052736114,0.030504463,,,,,,,
5135,3_125_5,0.050225802,0.557873748,0.050989995,0.019398446,,,,,,,
5136,3_125_6,0.049720922,0.590663405,0.052838823,0.012358338,,,,,,,
5137,3_125_7,0.051054995,0.570690619,0.052437502,0.020761637,,,,,,,
5138,3_125_8,0.049542197,0.72636779,0.0516077,0.011848811,,,,,,,
5139,3_125_9,0.050753306,0.654054879,0.053138767,0.023707189,,,,,,,
5140,3_126_1,0.052182617,0.361300644,0.05465441,0.003833129,,,,,,,
5141,3_126_2,0.052454429,0.332850382,0.054924017,0.038888707,,,,,,,
5142,3_126_3,0.053712031,0.431781435,0.059077966,0.035696315,,,,,,,
5143,3_126_4,0.050186333,0.569555166,0.05271865,0.009863006,,,,,,,
5144,3_126_5,0.050014288,0.661271002,0.050065091,0.004642797,,,,,,,
5145,3_126_6,0.0508363,0.396496062,0.051579962,0.004319079,,,,,,,
5146,3_126_7,0.050619773,0.870988158,0.053613602,0.020096317,,,,,,,
5147,3_126_8,0.05114527,0.560918841,0.052047893,0.005952378,,,,,,,
5148,3_126_9,0.051500503,0.587303734,0.053821068,0.005312094,,,,,,,
5149,3_127_1,0.050509355,0.589957965,0.051512299,0.040126214,,,,,,,
5150,3_127_2,0.050652674,0.575536985,0.052708423,0.006288139,,,,,,,
5151,3_127_3,0.050476565,0.608793128,0.051517108,0.013065257,,,,,,,
5152,3_127_4,0.050415212,0.52667186,0.05027275,0.016618604,,,,,,,
5153,3_127_5,0.050459096,0.597947054,0.051553298,0.005494789,,,,,,,
5154,3_127_6,0.049548376,0.93845152,0.053074537,0.018465247,,,,,,,
5155,3_127_7,0.050509497,0.915015853,0.051751414,0.008626964,,,,,,,
5156,3_127_8,0.050634433,0.550800226,0.051680863,0.017225669,,,,,,,
5157,3_127_9,0.050264273,0.881255522,0.052365647,0.007676056,,,,,,,
5158,3_128_1,0.052011688,0.517877342,0.05363127,0.014947197,,,,,,,
5159,3_128_2,0.050782146,0.627963845,0.052327156,0.0113052,,,,,,,
5160,3_128_3,0.050120286,0.84665564,0.052160344,0.035881255,,,,,,,
5161,3_128_4,0.049666561,0.557482595,0.051182896,0.015443168,,,,,,,
5162,3_128_5,0.050932446,0.620979851,0.0534661,0.01664717,,,,,,,
5163,3_128_6,0.049964219,0.625152172,0.051518807,0.009027296,,,,,,,
5164,3_128_7,0.050840809,0.607157509,0.054858852,0.038107505,,,,,,,
5165,3_128_8,0.049633921,0.658903928,0.052184667,0.007729823,,,,,,,
5166,3_128_9,0.05171324,0.665374386,0.059056344,0.013366468,,,,,,,
5167,3_129_1,0.05063119,0.626471673,0.051910698,0.023041175,,,,,,,
5168,3_129_2,0.050088811,0.635118226,0.049644339,0.00411011,,,,,,,
5169,3_129_3,0.050729768,0.65436376,0.052935829,0.017094768,,,,,,,
5170,3_129_4,0.051095122,0.807451646,0.053680617,0.01879465,,,,,,,
5171,3_129_5,0.051997999,0.53818762,0.05458946,0.00644379,,,,,,,
5172,3_129_6,0.051523381,0.458925505,0.054890413,0.005236053,,,,,,,
5173,3_129_7,0.049834417,0.656437761,0.051359667,0.024274082,,,,,,,
5174,3_129_8,0.049869276,0.654116216,0.049780634,0.009002449,,,,,,,
5175,3_129_9,0.050865276,0.480180416,0.051631345,0.004543944,,,,,,,
5176,3_130_1,0.050651457,0.539786801,0.051792892,0.008133852,,,,,,,
5177,3_130_2,0.051000561,0.587821282,0.05224099,0.005571804,,,,,,,
5178,3_130_3,0.050394865,0.847484632,0.052393938,0.019291683,,,,,,,
5179,3_130_4,0.050552115,0.525784364,0.053634611,0.011173338,,,,,,,
5180,3_130_5,0.050279292,0.56440808,0.050818763,0.006883722,,,,,,,
5181,3_130_6,0.049843007,0.677869234,0.054144574,0.014581109,,,,,,,
5182,3_130_7,0.050234607,0.580752083,0.050624407,0.023331297,,,,,,,
5183,3_130_8,0.050590775,0.53454948,0.052123075,0.005806277,,,,,,,
5184,3_130_9,0.049738546,0.760688561,0.05174926,0.042477645,,,,,,,
5185,3_131_1,0.050583866,0.592933579,0.053300241,0.042495937,,,,,,,
5186,3_131_2,0.050406258,0.696806194,0.052880149,0.007940396,,,,,,,
5187,3_131_3,0.050814964,0.635286991,0.053012763,0.006529224,,,,,,,
5188,3_131_4,0.051409168,0.637017625,0.05938582,0.020321404,,,,,,,
5189,3_131_5,0.050181909,0.703393898,0.052692642,0.017537941,,,,,,,
5190,3_131_6,0.04947233,0.798939912,0.050830509,0.012722735,,,,,,,
5191,3_131_7,0.049728863,0.696833997,0.050680297,0.036835125,,,,,,,
5192,3_131_8,0.051554121,0.568806778,0.054990968,0.07290297,,,,,,,
5193,3_131_9,0.050179506,0.630690852,0.051633264,0.009951247,,,,,,,
5194,3_132_1,0.050469794,0.640857445,0.052466873,0.038608291,,,,,,,
5195,3_132_2,0.049655578,0.659070298,0.052526782,0.014041798,,,,,,,
5196,3_132_3,0.051679926,0.481328619,0.059138662,0.006468568,,,,,,,
